tpnb
51795962
51853963
54909583
54380031
54109896
51008369
51196346
71304662
81027208
50694000
62309555
54355200
61228669
80331736
50737141
55595680
56495468
51039848
52396125
78539200
56699688
50160768
77453671
51638752
51583337
53413675
54180469
73667804
50298803
50297482
58440058
57580849
62078619
56109795
73068690
50767577
54471943
58976812
61389852
76236757
51862301
50164651
70813965
50320363
51308613
57115077
50963172
51933552
62240583
54625138
51623585
55166480
81893495
62489473
62692721
70769182
63619215
50683704
80456047
78888051
50639476
51753534
73706172
51622776
73069867
50519941
51732657
53531206
51276056
50737141
55723218
82873137
74636039
58684011
56036419
53483815
52396062
51954901
72500589
79294256
57943346
52957919
74436944
58768569
54310052
77453757
58299488
50683635
71442267
56741258
53220350
51518779
67871162
50342861
52828606
78641631
50194125
52528656
55204793
54811070
50022278
51644220
51039862
56228930
61385787
58365556
56283538
50921556
73615918
50067386
53828887
57445331
80331840
81828418
61125216
74472088
53540380
59541784
67044180
81478031
60478748
79509269
54211906
80401493
71536393
51487889
57608911
63999668
81004633
77091689
51225371
52863327
80963302
54950618
81203772
50801134
52251429
81004495
78568695
51039954
50618150
81202744
50378369
65905236
54526528
58430940
71104547
78641090
55329392
74473352
55991320
67735353
59082733
50332504
51364891
82588037
53733328
50991593
50345316
70900228
54613650
60104646
81700621
78775835
51333945
60524308
51882110
63481629
52871444
53524518
50020453
55340901
72008913
62393361
63896686
53760447
53726909
61358077
71035968
51565653
80917122
56240557
60585949
50606884
58219137
55608131
51594727
51452888
53573127
68086237
80965625
67528986
52280331
58410837
50614937
55593774
77190284
72646128
62505392
51540613
60707146
63674868
52028891
65885287
50622386
52477456
78746847
50530385
61322367
50647748
50553916
50501345
63626189
50040233
81027145
58968684
52194030
52298564
77004656
60954824
54164535
72958289
57022138
56392820
67995136
50587801
79839448
65218888
57252991
63761805
54912077
68139003
58115450
57265365
50061006
61872850
52900060
53530328
62657086
81017402
51275368
80474808
62078752
52461152
63391236
65608692
81017163
50688895
50057035
51148767
59354533
50573322
51771627
66606214
57074268
54430261
73984221
50964954
74875648
51177409
77545902
64776118
56522627
56454120
53727091
58308389
54725638
50069862
72513050
54298273
54052754
55766213
67114368
58119296
55128946
51117332
51403932
68162356
81700638
80331828
55923517
66477043
53483366
54167970
51481469
54946578
72558474
67274402
50043633
63696341
58968799
54748283
58887347
54399447
51737681
50185879
50750873
53676518
51739108
50314912
51512209
50808893
51627828
50198870
80964413
78887985
74786114
53475468
57841144
50804488
61718222
82891562
50704382
53991951
70800560
51769994
56808958
51612172
75872310
59266919
50988655
62458395
50366280
70268112
77300979
52779646
51564907
57365828
61227739
50020430
50053120
63807252
51735441
67605323
50433903
51159472
51421311
50866270
53033289
73532394
52466170
50014680
51292595
51262441
55879932
51761927
80519924
51272256
77091608
63726572
58974077
54793619
53988875
52554371
71903258
52377799
57638103
71631723
52466256
63091181
63976091
60100332
67878074
67088283
78448751
53969351
50165293
52162304
50043558
62309584
55595708
77545931
67291963
51432724
57330576
59559487
50297044
53532453
50756233
60466970
81017376
50497297
50385850
53176557
50695713
54109746
64512028
51414504
56508708
81017566
52505194
56561321
50750965
51299668
57390803
50185885
80964154
51552737
53589587
72216119
67552730
51628263
50501472
57116266
51628741
73374396
53337886
50962236
66900113
63742886
50679226
52631176
55827885
50080323
73760060
77723219
53012746
50352624
55885803
53295237
56411839
50853227
65738756
73825952
50265192
81035392
50021037
60170645
77312297
50629649
54863543
64951280
50741763
55204706
60642220
78227431
62070357
70820328
57073079
51576513
50944068
67754366
53441347
54317897
52879522
50841506
50071000
63031535
64951297
50060756
73707050
50550205
63739332
55265719
50169450
80697268
50066456
61833223
62883081
50173790
62573626
52477462
64725295
50956048
64156680
50501282
53589443
50068385
81262735
51738138
51193499
66602754
50610020
50894040
73325403
51339812
82290475
50660490
51864308
50169663
62309751
80965648
52650101
56282616
50169974
63479092
81027289
77546204
50500219
51540901
60957546
50841253
57050383
54862089
57903947
63761978
78621690
53484098
80331872
78866388
81542145
50622363
50507120
61228174
55340930
59587453
82983721
52020006
50027221
78526843
58978096
50064199
54234658
66101419
54195861
58976294
57275353
51321677
62401330
72677742
58365562
56574421
57179726
57976232
55395605
81700667
57459332
57274538
77546066
82214233
77226704
79336571
50612409
60477064
64867656
67551529
51617458
52830666
50576647
71932661
77535252
50503147
72418324
81893593
54697486
53268915
51618989
50360931
52103638
58514369
81491659
62520626
54998723
50430561
80845670
50505410
57256382
80964223
54926314
50550188
58617651
68222077
51872617
53796981
53393449
55826834
53475439
59165820
51627857
72383127
58617645
57684531
62114255
50327920
50020804
67544037
60663195
52221638
51006901
51954930
78775737
55712427
64401505
52207414
50552468
51584503
81027433
60854326
54406475
54888393
71292138
53209981
72427630
67768423
75387769
50761733
74623158
51613764
77226635
54968120
71151006
80845552
78226639
61455434
51039764
79929768
51460961
54090691
50395164
63086677
58665558
51177415
59110724
54968108
63161634
67549717
50360136
52047188
50523457
50735834
64282529
56700359
51842711
59017870
81035302
60754462
58685338
62749955
63970876
70776224
74129260
59445495
77546095
70440271
56411718
65093319
50293837
78910895
51522013
62478365
75342615
50981259
50105958
50849607
60385656
77660903
81027865
70945123
50857557
51617938
55214216
50841610
53568111
54924823
52403078
71205036
67609889
51613729
50143198
50042778
50039512
51424855
52207420
63566363
52998605
60266056
76236901
81463313
81029172
70673127
58048264
57635446
58992844
81018070
54969257
56875347
53623927
53297863
51540642
52460850
61168929
54648689
60590919
78499424
71666739
58875578
54068874
72395954
62489450
51173961
54628448
64151437
81017779
50679105
61544853
50823091
82323547
50750821
51820720
77453728
77801415
50065889
50039489
50366090
77091361
53623242
67851376
50869007
51349322
58748737
59817194
75917201
79719395
72558492
51349437
75866018
50656449
59869022
54045360
50378133
54337888
53593253
50019277
50017786
51238718
75719390
75908483
78866434
81828257
51478445
82891518
52316901
53332684
50860380
56169947
50703262
51605388
60151645
50332406
58410872
50356568
52993098
63703795
63787936
53531229
75872287
65962138
55749015
77437282
65556809
60303484
50070122
56482633
50602709
52396154
52271751
62069816
51619049
51944625
54273803
50500824
54583373
56454114
75791935
52612700
67568153
50385078
50508770
54807847
62310005
56927045
51535551
55035134
51502095
59247706
62174275
52399427
50850697
54288803
58584659
50494185
62617566
59381621
72277754
57639655
76622922
74129248
75156864
50065083
81006049
57821335
50091667
54950716
53532666
54430226
50580405
81017981
78720019
74453629
78426685
53231438
52607655
51517728
77567294
70962471
58974098
78640246
51717478
73445693
51364672
60857716
74412454
50869094
51570122
51610871
50934754
50131051
54793775
63704575
56385351
80331912
52394868
82341442
71311739
70520954
54905437
70445070
63888346
63672703
66901613
62046001
79034801
56508714
57256589
51452176
53587451
55110892
75872264
57690794
79128627
60642502
72235954
54317027
60147616
81027963
55986989
79295514
50628178
50022439
50256709
55980189
50044027
76816250
50324900
57907534
56455326
75436021
64049542
50748001
70521774
79380799
81027750
62465167
52364359
53066181
50844463
60580436
50064130
72710634
51965871
50606849
53726587
53538527
51516257
70723697
51040427
82537876
70602506
52573837
52729205
51801150
77090984
66165648
50046152
51584993
81524829
80281380
52521174
57703907
51637816
81828735
50641645
50413622
60815615
54905506
55169198
51570387
54845571
54904847
65367780
65885258
52394868
52705798
51780081
60369250
71862933
50060664
70813844
52281480
50262460
58410578
72008988
81491204
80318407
51243700
73706068
78888575
64011080
50851431
58634457
67696300
50668153
60666975
58062238
51771662
68181199
82891553
60151553
79552717
51768056
73530655
51502135
50992131
62837937
78525533
53846842
60266089
82763901
70694897
50710351
52844621
79676513
50170326
70794623
80691672
51827056
53127340
60619911
80747360
60631436
58748714
72907523
68222083
64118674
63637216
50203894
50662729
59101430
75824114
76205921
50613224
62548185
74069883
78664696
81343507
75719424
50374500
51039931
58876018
53030782
76189403
70440288
57105233
54384165
53226292
72351908
50946135
57046855
50031935
50890545
60642404
62361848
74668370
50683710
50687061
50020516
77713341
51917065
50361642
52195737
50331442
54749184
58365585
71564157
60341416
63954952
78866394
51349437
50849636
53012591
53563295
58617708
72350541
74773688
51568615
50043662
73360815
73706696
66298709
53796998
74100454
51499308
53192480
51562339
50060399
56631567
72235384
50020286
62204949
74592101
76298487
50819989
56111808
70521187
51000268
50529497
73374125
50600648
55955329
50310444
71644685
54921285
73826421
54220291
73588707
50955562
68085526
61377929
51612137
50247945
53547810
50617715
77091424
66101166
50716327
50713653
62600117
58065410
51429504
51328178
80930062
55134224
54905541
67190155
54076927
50749173
58194412
54647258
78362477
57638086
66131458
67400686
71666704
53845002
51329951
53765557
78382758
59244266
56866675
67768417
57542792
64273876
50022261
51155044
81769770
58770053
58976288
79928798
71827803
63221691
77746854
60170046
67551437
57330518
61358267
62070501
50861839
55930111
61617762
80317777
51296412
61149601
51524276
63385146
72381164
53765540
60482967
64251653
54794555
81036059
81624688
51630334
80729172
51127971
67934516
67531296
50666662
65619650
52315672
51644306
67328121
54682889
50713676
51203817
50043800
66835023
55056339
64197066
52392170
71822929
81188967
79660514
60801925
50062875
50423472
50592368
51039326
55102199
81780571
58048241
81493605
50536718
82588106
71180357
57065705
51770542
52567868
52165013
72693912
60305418
52834408
51859790
60854316
50069833
77802126
80424120
59868991
80399385
77005563
58058309
79720254
50039944
53475347
53696759
54773661
56067098
51502164
80931395
50649153
52884141
55121850
50312724
71601264
52756495
54796357
51628833
76274694
51221369
65560470
58328083
50553041
78775795
50169277
51771610
78525441
52584409
56454074
77899534
52630989
58413811
82450413
76016914
81018565
67336474
57047664
59560058
82214210
56286969
68222060
78448716
52543044
51850868
51336314
75343136
73685914
51276632
61708378
58875471
81006026
50213219
72256532
50935010
77839123
59165463
51676717
57071473
51686291
50660501
61764212
75342598
55250103
77091499
55214677
51761910
63386541
53483838
71160784
53441762
71425910
72383513
54415527
55537485
74668180
60772096
50392311
50471615
54313377
59321941
50203796
51453060
60377758
74884960
50921654
81953612
59221648
56624075
63969128
51748282
73386934
60501664
51385249
58454157
50101605
61361003
80281374
52221650
60590856
50068431
50343779
50060998
54112661
64872125
50637017
55458601
64252370
50502056
50954730
51617909
54109838
57047203
51180629
63753896
53586792
74436909
64543792
77393885
55185981
54273901
74113641
75173924
67313708
50977772
60854303
51645167
81893224
81028562
79078484
73022099
62839797
61050331
53688579
55510159
51202974
75718857
51115622
50219668
80281368
57532061
57477500
50325749
73570820
65832932
59322243
54817720
76237278
50484220
50361803
53531581
60368821
65766590
51478635
50050797
77618402
52414094
51295091
53197708
50155823
64760373
51866683
66140038
50750867
60663926
67554630
63818711
67547986
58635744
78227477
50526552
56066683
54302102
67313743
82781159
80691424
51117165
75220938
54380054
65630975
53042514
51649848
50069764
50670506
77226785
60277767
54634325
50869969
57415177
65589557
52687378
81700650
80350546
63742609
79778335
55014666
50928218
74624934
72008965
52702801
50614488
72905871
67535048
71645730
56083308
56867138
67366069
53033600
60170376
52542742
55953343
50771681
62841033
57883451
62310132
50785716
54255629
81158592
52098829
82704713
61763196
53338009
79874590
72848172
71168592
67813704
53232917
74100529
73445572
50033639
80331722
81318671
50996478
51570744
51761979
76441116
57821387
81865926
55147748
51031248
66759482
52066643
81026578
55217910
50056537
51004431
74491710
55104721
78188770
50557889
62309843
79102047
60970856
71231614
50659164
54757738
51012847
78664333
50020793
58685004
51156861
50043898
50435475
53701311
51244025
71645200
65174846
52582671
79529527
56511243
81116754
67410599
52925779
50769696
51315374
82043319
67596539
53977859
50054136
57223824
74131325
51117292
72204295
58795507
50189190
63967827
53623553
62980956
51793394
50282856
72437382
67582170
50520149
57188258
73855564
50243402
57997380
66784176
78525544
64797168
52283253
53977180
81027721
51203282
70684419
77628488
57046918
54844877
77520091
65961934
51641309
80673089
76170131
51458377
54849209
50333181
54806071
63625668
53304574
50331920
81156314
51582603
52522334
55475966
50069770
51661717
56070585
58722670
58528710
73685212
59421650
66340683
53623841
57244027
73445606
51464191
73268729
64006017
52665971
79102335
50594844
54929927
50014766
54271016
53642870
50466766
79529579
50082661
56526859
51601248
70521066
73530701
71843553
53319390
54739052
50484456
74078780
50021325
61676116
57768536
78888724
61544866
78859702
71303029
73889075
51842786
78911934
54412703
54196059
79165444
70689996
50684352
51627713
78381707
80473533
81333773
51767443
63011526
60638387
75020622
72958104
50064176
52041407
54648695
77966012
50170833
53593414
82545100
74832930
59328830
62308343
77090961
55755612
74666867
51769631
62891203
72256549
50767335
51800312
77405723
58342733
75997329
62811864
71846302
71941621
51794669
79778266
50053137
73229914
80318534
63702577
81091234
50662516
80422928
61227516
59421644
50360954
51594416
52702790
50996455
73398903
54752594
51954106
55763124
55934026
52644996
52777216
53986900
72034311
67421494
51189862
50044534
80065498
78428014
79267634
72933318
58248281
50751618
70689339
79402487
50033841
54058984
53205985
50183680
52845159
51178938
78775893
81067229
71034802
81243879
52589721
59337082
76296092
56655280
82873615
62756059
50049080
54299871
63819439
78188695
50573276
59558808
50471431
65763512
51492554
53584638
50532423
57765171
55770904
51580260
52490232
50706057
61463009
50058276
51142848
51965865
55595524
60841514
78663904
71863598
61019456
67655430
55034089
81381087
80763490
63621845
54196059
50803869
54825687
60546645
53658788
55398412
55506361
54092239
65891233
50529756
52527219
62174252
57559444
78381990
71311808
57445383
51720562
80011205
53844994
67751327
74533644
54807749
67548920
51571288
75791002
53398692
78472335
57661973
55426490
65759875
64651456
56981098
80103552
75872448
50850858
65021331
51178512
72352090
53620493
54225078
59657440
82630903
79827174
55712871
50319095
57489503
53326565
57436843
51820386
59267135
77358594
78381886
57181008
50855559
50844371
80090352
51148750
52550588
55102147
50934719
53909072
55610749
51552864
52826038
52363274
51022144
75147017
51736722
74533564
59421454
58408188
51717716
54350278
67674862
78334010
50310939
79660860
54648672
67379993
59762706
73228046
80120220
50900011
80486950
51424861
61747158
53601775
62462994
51179373
51320004
71863362
50047462
55777183
51151054
78525510
54775912
64189596
60238676
61334825
81828447
64693763
80568560
63761362
50296984
62291441
50476132
50603403
50707177
67812953
67834299
63174233
75811487
81883236
51627886
50993700
81027623
50065843
50072287
52474592
73339773
73856166
77039649
53337834
67590718
82891979
55510194
54817904
80763236
63653162
75435926
50683589
74229251
54292607
50703256
51376410
51644502
72292321
52570201
51540671
80568485
50039648
57061905
55506378
76090703
67687288
80567590
76186775
54235170
51087429
70635876
52244657
61629840
53592922
75549279
51348473
59878161
63718829
53643483
53244304
77965445
54478550
54773678
51680049
58063026
82366438
72958393
58974083
82875728
66165631
70690014
61109534
72645515
56170000
52827112
51771702
55723691
77453774
54324888
50060324
54843325
76099434
81700673
54950002
52904361
60148500
53441318
75740207
58062808
76296800
72525928
50040607
80567852
72846940
51164989
77092014
52517237
82384324
76206044
60596084
67655499
57883543
73426589
57462736
73604004
59185122
59828797
50451432
81017330
51530844
67400726
67381766
52965034
51258994
75343263
73458084
71084391
81158940
51305766
54183967
82487312
67665308
55463963
82323501
59024248
61228986
58520442
70646638
50501881
60444587
54489393
53406298
58361975
50535846
51181703
81028372
82763918
53482131
59824488
51305403
54914948
50017861
50203116
61543474
55881024
67799403
73134485
68085630
78775904
75790320
61149561
50971882
63704483
78290832
54840109
80473913
53088304
53030799
78486526
55038690
51686170
50645186
71158834
64809323
78189331
62954061
50221780
52473996
78938914
75906577
72021551
78746070
77802218
75719009
61549992
51235163
77336643
76982656
82891530
71206951
66290539
61533336
50278551
50561532
73589159
62309872
51217657
51478439
58783527
72404254
62541618
51353610
70602339
74731272
51178034
64273080
53606539
51164125
54857983
52009038
81491901
55008674
57317754
78822786
81300196
50631559
50903820
58504652
50319072
53454672
78940542
57671840
79338298
50433892
78589733
72255556
55377218
81770018
50289215
64661801
67576857
51447540
66032443
52974714
53303598
55991314
72203526
52397182
64472322
71262883
60507024
52989962
54718941
73616065
50739127
52064081
81068326
53557464
52769595
57185428
81133848
73339237
67819341
52345083
50158858
64636141
80457259
50342233
53017885
66646650
63173712
54912296
51462210
55980258
58514323
56019999
50080818
80844164
52512951
51486297
57694219
50859313
61532199
66583510
77536274
66487561
51686187
50607399
76100094
50807370
50063880
80331863
81116731
53549186
73588955
74533754
51502233
71812394
80550632
67952078
55035290
82368799
54430318
60663137
53398761
67087036
50620359
51016837
51422431
50262454
50869566
50766780
54825036
66290597
61196878
58517738
77279474
50578887
59151871
51729748
60369970
81318233
81018467
50645952
63161058
56228763
62737439
67394225
58086143
62078886
56645447
54967910
71645125
51767466
51444468
50330443
50453539
76359444
64543665
51577973
81118182
54164627
73417617
78525504
53623294
67835281
80830664
68163169
66101068
54930308
50922970
53618082
59550519
52703155
50403847
67362119
52530284
72357770
73503377
57484007
50021014
52477842
51586616
50240780
65970975
51777552
50017976
80578980
74874010
67754376
52143402
52353205
53836693
74068884
63077803
61170505
80779206
67841706
78758620
73587184
62837806
54766612
50043909
79875715
73398667
62256553
74254715
78484194
56266659
51109250
81477994
61418151
80473942
57023978
56455332
50017924
61227856
73633545
52965322
79223595
57546701
73530954
52871951
57046890
68099372
50064124
50061542
51571392
54134266
54784636
53024853
50018831
67237228
55610375
77703606
50983856
50286276
78859783
57912464
52491058
58006032
54950624
78550992
52770166
54960664
78596718
74785812
54120138
62174367
54170698
61344681
51931554
76089654
70592948
61452116
81343398
50303136
73445497
56376327
71213907
51336216
51452026
55992002
56537777
71819139
67708680
82414250
52477433
57192370
64879291
54396295
56061803
75079633
53426648
78664310
79648357
50342740
50502200
52182044
53088688
61015116
79854723
61028203
50321523
54635917
67607586
50657080
52244611
76481575
50027238
52835131
82670112
60151806
81158750
78525487
50371359
80296276
60663581
63575790
59087002
50385683
59762770
50391047
63789030
81091764
50930810
78746346
57297768
63751944
80965268
50151735
56239433
51283364
63269409
60324643
72368215
53970515
57847817
81006032
65865478
50240987
53896413
81244734
54850420
76298527
50971749
81017140
50043541
60974986
52355422
51850943
76622876
53383041
55007001
67997969
82875711
56977478
52397147
62305336
54288694
50373150
77056104
51253659
52748278
75007512
50934437
51319992
54859094
72707316
50556274
53822824
54332665
63642814
53854377
52888085
62618892
56565038
54195855
50392956
53720484
54846339
65381445
80067332
53042474
52980706
73134082
79807636
51312976
50475473
59365727
71526468
63224797
56350755
77226508
60364203
63467820
56047297
80502609
54315974
50196653
58504554
71291715
52551345
60970735
50747169
66332059
76119925
70949931
54743207
77472452
77437322
75387032
70602351
73142740
51761933
68138995
52907012
75230229
73398534
51169241
50153520
52891648
52064115
81083852
78910889
55651907
52143483
61287195
60247066
56982871
75157316
74885763
51736699
81780749
70627581
60512449
51655921
62811036
54743196
52396091
80445331
50033622
75901070
70964624
79839189
50027215
64575765
53321052
78866428
53727085
67756627
72203514
50749236
50673123
60121445
72619547
73457270
62609350
53064684
80475018
71932764
72906242
57239996
51444422
81091516
76600482
81407370
65817225
51261958
71331888
53283551
82639698
51447943
51800329
80054200
54640980
74454686
64253392
66502170
51517694
63752275
75916980
51924747
50742497
60486502
50744345
50326184
65354196
79530876
71180392
76983027
52539735
82704707
66120650
50512712
74014240
59016992
80965245
54176129
52846106
82891985
50314549
65837881
50596836
72806907
50046169
70821391
80281558
57971978
79839270
51405855
79312069
78746864
80281408
50438247
65696316
56086970
60862380
51463981
57462707
52871847
50860593
50522435
67411794
71969180
57601089
51502066
62472135
81018323
53026730
50374552
54871850
52552413
80550684
65954465
75686156
56513258
82873546
50040058
51767308
80401280
63520325
57240688
50330149
56766822
58770813
76170908
76398991
61612145
75824178
50466858
54795404
70761576
56263115
72905928
70602593
55035278
50224039
56939935
73022197
65479152
50993850
58085708
51268204
51565054
50049638
50925206
54718267
77746739
75664067
54775935
81232414
51463969
51244146
71666486
63866244
51476741
63229436
51984750
80746234
54743213
79874578
51586524
74310592
51587926
67430978
50529612
78568844
59579866
51851176
50173945
56062226
57182658
75719021
56543358
53467927
82435979
73399257
75293897
50265480
64963876
73739311
52543015
53969466
66433677
79102479
58684149
59421638
50882964
80454882
62546976
50058921
60584518
71864096
60451618
54618852
76741896
77091770
54996627
80778829
51268901
66131084
71941022
79128437
71863045
51539308
51188425
80399575
80296466
79875312
59823785
77336574
53597986
78570616
66319992
50409271
56653028
75847306
62509791
55595490
56068638
54768408
53516605
63145176
60663460
58556175
51410422
73724484
51686248
55809884
75741454
58892571
50708308
50056284
57402077
70678807
51373632
74131947
72067082
58706183
53029306
76170989
51005833
52641953
66139778
81827609
78861445
78213654
75621971
54901453
70610669
50437542
78473098
71537213
54370671
66205723
81082781
51501608
72032077
73417427
61498475
50872694
78056742
64613715
54742243
59651302
53634033
51491025
54721487
50624741
51565083
68021384
50384655
51676625
75229848
50519561
74491353
77091067
53623766
54842891
76654141
61708303
54030803
71453334
78458422
65477465
52914090
52812135
76873866
50995180
78551000
63985108
80473896
71056246
51909081
59060304
52993426
58570748
64820994
81067500
67324661
79383243
51429994
58432728
50080657
50883018
57164496
81218305
61158158
54790156
71190103
62600411
50327528
50185361
56030587
52706394
56416212
55281170
77703508
61354755
50040331
73458124
71829162
78622487
53770084
57085508
71526439
66101840
63896749
76205230
66305075
54604701
74453088
51296510
71340629
60862306
50932480
72255907
50058282
78291071
75530122
54427732
54934728
81624665
51213293
51771783
79102433
75960154
71340214
55350958
77279537
68056112
51351900
60159971
50525708
72907765
51582816
73837206
57522234
62609056
81542174
75007558
70813458
79839984
63819255
79677218
50435423
75998478
80745419
75900278
51069555
50044079
73362151
50036043
71204861
51268588
62663537
51271770
50212514
55037126
54122499
50492878
53320266
52589813
50367054
57344715
55513513
55098859
67439957
82383665
62406492
51630835
50882618
61537430
53842155
76088436
67585783
50438230
52993242
51296343
63851096
78428084
67786021
50868348
51455979
50426336
67811142
60351996
50810463
71932194
58342710
64237786
77109446
80965274
60386321
79720421
61025235
72000034
50039149
62370394
52213654
55871854
53788737
57446572
76440394
81018087
60857830
57506980
79360161
79034899
70683887
55642550
60399657
81158813
79649241
76922538
50921153
64030483
51034625
73360746
56282017
67282778
80965700
50032721
81853877
80763121
56537875
52357685
71191678
50864675
60663638
51618033
56157719
56061792
50992816
60663696
71393704
81382875
50034425
51686319
74568315
56701646
51793941
50600314
65874847
51142825
52396718
79648386
67237539
51005758
50113902
81028455
54886821
51940232
82545083
80845480
53043876
61253229
54996610
57174490
81720312
81883449
77897243
74131878
50105837
65836104
67680176
61251243
76982380
59101401
81780110
59341871
51359022
79761222
56522472
74716884
72603675
70663082
56463610
53929468
50033645
62489467
74609562
80296086
50321765
50551498
82892569
56774766
78642342
74546900
50877343
58923927
57242968
57390671
60364216
53413554
75230327
52064000
78428838
51450092
50191883
78382574
50450859
79983322
50695707
74100380
82891547
76582110
53436285
50283020
71442209
81829164
66072700
81017589
82325741
51517671
62411076
55426484
50530581
74363413
79929808
73889501
52477427
54853653
50712700
82608842
59436143
57938727
50353479
51564683
55809930
50353306
50170292
80809719
55441281
80089216
54322965
50297009
66648544
65117950
50320461
73386226
78120263
52544164
78485343
71916387
70683305
64196401
73315035
54338682
55028621
66072090
64504021
74533777
77379396
78642388
58542807
78303836
64110436
79945472
54743242
53608178
50249943
77628442
78239601
67531571
51037708
57431474
61145790
66323272
70753079
54196094
50783563
68221602
51629446
50874513
51330735
79808157
60664044
67606986
64220137
82763924
53398415
54659590
50981242
51589014
50657805
50604431
53309269
51501620
65286587
57297407
50017930
50069741
50513659
53708937
56405536
51724258
52826706
66287728
54921360
63703841
66446374
52750622
72203561
51790368
50572565
61962565
56945576
57653848
50319291
72806815
77038103
80318592
75962077
70761870
53204180
58948852
50987351
67656596
50283014
63704615
55765623
79958255
55270177
58980075
79928049
71669074
50532014
51107338
50717401
59274466
81828107
74761028
71356450
54904298
62307995
52873048
76558445
82341462
50618121
67549654
63708202
52773088
75435984
50435446
53518540
53715502
66555855
54300749
50953702
50040348
78775098
53475566
81993267
82891023
73632932
74533702
78055046
54741549
73489865
64627516
50502298
57715104
80054217
79761354
57256612
52087324
53395050
81117350
70871221
81029051
64258041
70701648
55073399
52860060
80727977
54904939
50625665
78664736
50497147
51264519
63814577
52418746
73837264
51515362
57690903
67277157
60581356
50345408
81026866
82341433
77536625
50435688
67394231
70583838
76781525
51144938
50679249
68215915
51156711
67534337
55648912
57764903
66368178
67299442
80318436
50385654
58750002
54235158
50063874
50932704
51173143
72486553
57075060
71304610
50438178
55777200
80010137
53643241
54312948
74153443
78334056
57764978
50708504
67548119
70673041
50057882
76139659
53622836
62147210
63651792
52871298
81103631
58198258
79293902
58290808
51354246
53380758
62815946
57489486
51628286
59401340
73857136
50751457
57462713
65964614
60325129
62412357
70662273
58794399
82669072
51520580
50870097
60762671
52321981
59468859
78775697
53570729
77242788
56111198
81116725
80501242
81882715
62248880
56383802
77091827
53407090
53441301
78458629
50353053
75847329
75900174
67610005
78459334
74909691
61747204
51238768
50529324
74131233
66380636
65152665
50361976
57491880
50396226
81722226
57453511
63990240
66162381
81069976
73503481
50184794
80714284
50345282
54430572
72646065
58284678
50990939
67553821
51384636
79719988
56426269
56058946
67337628
59927150
66432281
51298813
50361763
81171249
50101444
80455526
50992119
80746810
52271019
50149445
54412790
78775259
50925828
59380758
60181851
56512242
50352618
50529474
79677408
51568327
73228150
62463273
53144601
50532953
75589790
73134519
54921855
53009434
76139354
50501869
50686989
63675850
62108954
78861353
51372040
63927115
65286224
53380764
56372677
56631659
80965280
50845583
55072947
51276655
51007848
75718990
53489550
52062866
50736332
50748018
78525204
81780755
51276626
58188201
81018202
54831103
64395806
52099356
50391773
54704018
60841595
56503308
53869588
57963218
51840903
50069879
50844019
75704620
63753297
57061197
54898381
73604563
78382257
56037263
66163967
50517776
75191919
50032744
51353950
57498008
61196544
80473683
65445359
50018848
61315998
50903837
77546020
82983773
51567708
75344106
80568583
51619003
75863557
62273843
54724138
61440584
77567191
59152870
75948279
74884804
51501165
51421576
78971107
